time,title,link,read
2013-09-12,Linux下压力测试工具Webbench介绍,https://blog.51cto.com/xqtesting/1295110, 1422
2013-09-12,性能测试之“Windows性能监视器”,https://blog.51cto.com/xqtesting/1295090, 1708
2013-09-03,致那些徘徊在测试界的潘俊―也致给我自己这个苦逼潘                            荐,https://blog.51cto.com/xqtesting/1288045, 6179
2013-08-28,mysql数据备份与还原命令,https://blog.51cto.com/xqtesting/1284298, 1323
2013-08-28,在Centos中yum安装和卸载软件的使用方法,https://blog.51cto.com/xqtesting/1284296, 1353
2013-08-28,SecureCRT上传bash: rz: command not found,https://blog.51cto.com/xqtesting/1284277, 1490
2013-08-25,国内各大互联网公司相关技术站点2.0版,https://blog.51cto.com/xqtesting/1282445, 1418
2013-08-23,Monkey的常见问题和解决办法,https://blog.51cto.com/xqtesting/1281212, 2914
2013-08-21,linux下定时执行任务方法,https://blog.51cto.com/xqtesting/1279327, 1456
2013-08-12,如何测试WEB应用程序防止SQL注入***,https://blog.51cto.com/xqtesting/1270637, 1992
2013-08-08,jira4.4.5下载与汉化,https://blog.51cto.com/xqtesting/1266483, 1722
2013-08-06,系统性能调优,https://blog.51cto.com/xqtesting/1264919, 1722
2013-07-17,解决SecureCRT中文显示乱码,https://blog.51cto.com/xqtesting/1251140, 1310
2013-07-03,软件测试员―-你的路在哪里--2,https://blog.51cto.com/xqtesting/1240688, 1969
2013-07-03,软件测试员C你的路在哪里--1,https://blog.51cto.com/xqtesting/1240684, 1881
2013-05-24,博弈论之大话测试行业现状,https://blog.51cto.com/xqtesting/1209289, 1746
2013-05-24,selenium webdriver之eclipse java开发环境搭建,https://blog.51cto.com/xqtesting/1208964, 4337
2013-05-24,【和小强学移动app测试5】Android虚拟机无法正常工作几例及解决办法,https://blog.51cto.com/xqtesting/1208593, 2137
2013-05-21,性能测试培训总结-从远程机器打开TXT文件,https://blog.51cto.com/xqtesting/1205615, 1436
2013-05-03,meta标签的另一个用法,https://blog.51cto.com/xqtesting/1192158, 1458
2013-05-02,180多个web和desktop测试用例清单,https://blog.51cto.com/xqtesting/1191011, 2330
2013-04-29,性能测试培训总结-IP欺骗,https://blog.51cto.com/xqtesting/1190075, 1783
2013-04-23,你了解QA工作吗----解雇之前的五分钟,https://blog.51cto.com/xqtesting/1184403, 2046
2013-04-19,点和圈的理论在软件测试中的思考,https://blog.51cto.com/xqtesting/1181287, 1386
2013-04-10,追本溯源：勿忘质量之本,https://blog.51cto.com/xqtesting/1175713, 1299
2013-04-03,产品观，来自微信张小龙的,https://blog.51cto.com/xqtesting/1169702, 1444
2013-04-02,中西医诊疗与软件测试,https://blog.51cto.com/xqtesting/1169494, 1517
2013-03-24,windows下常用命令,https://blog.51cto.com/xqtesting/1161441, 1591
2013-03-22,改进qtp性能,https://blog.51cto.com/xqtesting/1160035, 1355
2013-03-19,数据库锁表的分析与解决,https://blog.51cto.com/xqtesting/1157846, 1383
2013-03-17,面试中如何谈工资问题,https://blog.51cto.com/xqtesting/1156662, 2370
2013-03-15,DHTML快速入门,https://blog.51cto.com/xqtesting/1154908, 1546
2013-03-07,【和小强学移动app测试4】monkey test使用与分析笔记,https://blog.51cto.com/xqtesting/1149026, 2955
2013-03-06,【和小强学移动app测试3】adb命令使用汇总（持续更新）,https://blog.51cto.com/xqtesting/1148174, 2756
2013-03-06,【和小强学移动app测试2】移动终端app测试点归纳（持续更新）,https://blog.51cto.com/xqtesting/1148074, 7057
2013-03-05,【和小强学移动app测试1】android移动开发环境搭建与配置,https://blog.51cto.com/xqtesting/1147868, 3108
2013-03-04,在线的图片、js、css压缩优化工具介绍（配合小强视频 前端性能分析精要）,https://blog.51cto.com/xqtesting/1144255, 1494
2013-02-28,QQ聊天实录：本年度最动人的爱情故事,https://blog.51cto.com/xqtesting/1141955, 1420
2013-02-25,linux下给php安装pdo_mysql和zlib以及测试模式的选择（禅道安装过程中遇到的问题）,https://blog.51cto.com/xqtesting/1139910, 1694
2013-02-21,告诉你一个真实的北京,https://blog.51cto.com/xqtesting/1136884, 1977
2013-02-21,页面缓存测试,https://blog.51cto.com/xqtesting/1136709, 1564
2013-01-24,中央编译局博士常艳性爱日记里到底揭露了什么 ?,https://blog.51cto.com/xqtesting/1125422, 2251
2013-01-18,博弈论之软件测试的价值,https://blog.51cto.com/xqtesting/1121877, 1748
2013-01-11,产品经理利器之gui design studio,https://blog.51cto.com/xqtesting/1114231, 1331
2013-01-11,产品经理利器之axure rp,https://blog.51cto.com/xqtesting/1114214, 1287
2013-01-10,版本发布后软件测试人员要做的工作,https://blog.51cto.com/xqtesting/1113220, 1491
2013-01-08,关于小强视频的特殊说明,https://blog.51cto.com/xqtesting/1111249, 2077
2013-01-05,读《做单--成交的秘密》有感,https://blog.51cto.com/xqtesting/1108736, 1440
2012-12-25,质量管理的误区――质量认证,https://blog.51cto.com/xqtesting/1098823, 1259
2012-12-18,熊志男：写给一名测试工程师,https://blog.51cto.com/xqtesting/1092766, 1657
2012-12-03,论测试的主要责任,https://blog.51cto.com/xqtesting/1076880, 1557
2012-11-28,14年职场感悟：看看资深软件测试工程师怎样炼成的？,https://blog.51cto.com/xqtesting/1072625, 1751
2012-11-22,Google Talk Testing（早期版本）                            荐,https://blog.51cto.com/xqtesting/1067602, 1980
2012-11-19,自动化测试更适合缺陷预防，而不是提高测试效率,https://blog.51cto.com/xqtesting/1063787, 1636
2012-11-09,大话测试之BT思维                            荐,https://blog.51cto.com/xqtesting/1054720, 9301
2012-11-09,大话测试之基本功,https://blog.51cto.com/xqtesting/1054703, 9216
2012-10-30,不好的测试实践――软件测试的尽早介入,https://blog.51cto.com/xqtesting/1043316, 1543
2012-10-24,试析软件测试的错觉及发展方向,https://blog.51cto.com/xqtesting/1035467, 1443
2012-10-06,linux下jdk1.7和tomcat7和mysql5.5安装步骤,https://blog.51cto.com/xqtesting/1015069, 2167
2012-10-06,解决centos4不能使用yum的方法,https://blog.51cto.com/xqtesting/1015065, 1756
2012-09-30,centos6的安装与配置,https://blog.51cto.com/xqtesting/1010959, 1347
2012-09-27,mysqlsla快速入门                            荐,https://blog.51cto.com/xqtesting/1008279, 2147
2012-09-21,《我的歌声里》程序员版,https://blog.51cto.com/xqtesting/1001719, 1265
2012-09-13,白盒测试不是测试，更不高级,https://blog.51cto.com/xqtesting/989527, 2336
2012-09-06,软件测试领域中的10个生存和发展技巧,https://blog.51cto.com/xqtesting/983663, 1647
2012-08-30,软件测试工程师的角度看论证学问,https://blog.51cto.com/xqtesting/977346, 1365
2012-08-13,软件测试的几大误区,https://blog.51cto.com/xqtesting/962176, 1592
2012-08-10,谈开发同学的独立性和测试同学的独立性,https://blog.51cto.com/xqtesting/959824, 1415
2012-08-08,项目的质量控制与质量保证的区别与联系,https://blog.51cto.com/xqtesting/958384, 1492
2012-08-06,SHOW OPEN TABLES语法,https://blog.51cto.com/xqtesting/956418, 1368
2012-07-31,效率是做好软件测试工作的灵魂,https://blog.51cto.com/xqtesting/949331, 3350
2012-07-29,性能测试培训总结-loadrunner测试mysql                            荐,https://blog.51cto.com/xqtesting/947018, 3225
2012-07-19,那些关于《浮沉》经典语录,https://blog.51cto.com/xqtesting/935366, 1334
2012-07-07,linux下搭建java环境,https://blog.51cto.com/xqtesting/923623, 1612
2012-07-07,分享几款一键搭建php本地测试环境工具,https://blog.51cto.com/xqtesting/923425, 1423
2012-06-30,MYSQL异常处理日志：主从库同步延迟时间过长的分析,https://blog.51cto.com/xqtesting/914451, 1433
2012-06-29,性能测试培训笔记-无法安装.net framework3.5的解决办法,https://blog.51cto.com/xqtesting/912363, 1703
2012-06-26,linux下安装redmine1.2.1全记录,https://blog.51cto.com/xqtesting/909355, 1840
2012-06-22,BUG平台应该是一个知识库,https://blog.51cto.com/xqtesting/906118, 1525
2012-06-19,selenium webdirver之rdoc使用,https://blog.51cto.com/xqtesting/903209, 1657
2012-06-18,根据status信息对MySQL服务器进行优化-2,https://blog.51cto.com/xqtesting/901743, 1276
2012-06-18,根据status信息对MySQL服务器进行优化-1,https://blog.51cto.com/xqtesting/901707, 1407
2012-06-17,华为boss力荐公司高层看的一篇文章，很长很经典,https://blog.51cto.com/xqtesting/900743, 2051
2012-06-13,redmine全记录（更新）,https://blog.51cto.com/xqtesting/897782, 2035
2012-06-11,js和css在线压缩工具,https://blog.51cto.com/xqtesting/895694, 1774
2012-06-10,三种东西永远不要放到数据库里,https://blog.51cto.com/xqtesting/894595, 1487
2012-06-06,关键的十个MySQL性能优化技巧,https://blog.51cto.com/xqtesting/889912, 1395
2012-06-02,三十以后的醒悟(早看早醒悟),https://blog.51cto.com/xqtesting/885728, 1409
2012-05-30,JavaCore/HeapDump文件及其分析方法,https://blog.51cto.com/xqtesting/882893, 1519
2012-05-30,windows下php5.3链接ms sql 2008,https://blog.51cto.com/xqtesting/882813, 1464
2012-05-25,网页级在线性能测试网站汇总,https://blog.51cto.com/xqtesting/877995, 1445
2012-05-23,软件测试质量和效率评价之我见,https://blog.51cto.com/xqtesting/874623, 1591
2012-05-23,Nginx + PHP mysql_pconnect = Database errors (Too many connections),https://blog.51cto.com/xqtesting/874027, 1661
2012-05-23,autobench快速入门                            荐,https://blog.51cto.com/xqtesting/873919, 2823
2012-05-16,我们奔三了，说好了，只能看，不许哭。 谨此献给“1982～1986”出生的人,https://blog.51cto.com/xqtesting/864770, 1649
2012-05-15,PHP code coverage QuickStart,https://blog.51cto.com/xqtesting/864215, 2061
2012-05-11,mysql innodb死锁情况分析,https://blog.51cto.com/xqtesting/860544, 1592
2012-05-10,"性能测试培训总结-Abnormal termination, caused by mdrv process termination",https://blog.51cto.com/xqtesting/860143, 4947
2012-05-08,宽带服务价值链之：ISP，ICP，ASP，IDC，CDN,https://blog.51cto.com/xqtesting/856847, 1672
2012-05-02,反测试无用论之帮你接盘子的人,https://blog.51cto.com/xqtesting/850165, 1343
2012-05-01,冷眼看世界之浮躁论,https://blog.51cto.com/xqtesting/849511, 1580
2012-04-28,Quality Center引发的测试管理思考                            荐,https://blog.51cto.com/xqtesting/846926, 2957
2012-04-28,yslow V2 准则详细讲解,https://blog.51cto.com/xqtesting/846908, 2982
2012-04-28,测试常用辅助工具汇总,https://blog.51cto.com/xqtesting/846898, 2696
2012-04-24,httpwatch详解,https://blog.51cto.com/xqtesting/843319, 3021
2012-04-23,mysql数据库性能优化（包括SQL、表结构、索引和缓存参数）,https://blog.51cto.com/xqtesting/842079, 1370
2012-04-19,页面级别性能测试分析                            荐,https://blog.51cto.com/xqtesting/838898, 2304
2012-04-18,yslow各个指标含义,https://blog.51cto.com/xqtesting/837766, 2082
2012-04-18,web前端性能优化指南,https://blog.51cto.com/xqtesting/837657, 1413
2012-04-18,原来还有cookie-free domain这么回事,https://blog.51cto.com/xqtesting/837613, 2534
2012-04-17,如何给Python的MySQL模块加功能,https://blog.51cto.com/xqtesting/836469, 1475
2012-04-11,数据库调优要点随记,https://blog.51cto.com/xqtesting/831663, 1372
2012-04-06,11步教你选择最稳定的MySQL版本,https://blog.51cto.com/xqtesting/827741, 1318
2012-04-06,端到端测试 VS 单元测试,https://blog.51cto.com/xqtesting/827739, 1359
2012-04-01,性能测试培训总结-利用LoadRunner来制造数据,https://blog.51cto.com/xqtesting/823126, 2263
2012-03-31,关于putty的ftp功能,https://blog.51cto.com/xqtesting/822082, 3168
2012-03-31,网上几种RPM转DEB的方法,https://blog.51cto.com/xqtesting/822077, 1329
2012-03-30,深入理解Loadrunner中的Browser Emulation,https://blog.51cto.com/xqtesting/821579, 1455
2012-03-30,性能测试培训笔记-关于windows下无法增加更多的虚拟用户,https://blog.51cto.com/xqtesting/821511, 1565
2012-03-25,性能测试培训总结-强大的nmon监控,https://blog.51cto.com/xqtesting/816532, 2905
2012-03-25,性能测试培训总结-spotlight on mysql,https://blog.51cto.com/xqtesting/816504, 3135
2012-03-22,性能测试培训笔记-安装与破解,https://blog.51cto.com/xqtesting/814156, 1779
2012-03-22,性能测试培训笔记-全局变量和局部变量,https://blog.51cto.com/xqtesting/813928, 1587
2012-03-22,微信为什么会成功？,https://blog.51cto.com/xqtesting/813616, 1359
2012-03-22,用户体验：别让我想，别让我停！,https://blog.51cto.com/xqtesting/813561, 1396
2012-03-21,20款Notepad++插件下载和介绍,https://blog.51cto.com/xqtesting/812572, 1681
2012-03-21,【LoadRunner技术讲座3】如何监控Linux系统资源,https://blog.51cto.com/xqtesting/812321, 1524
2012-03-21,PuTTY/PSCP、PSFTP介绍及使用,https://blog.51cto.com/xqtesting/812312, 1430
2012-03-20,性能测试培训总结-message函数,https://blog.51cto.com/xqtesting/811454, 1553
2012-03-20,性能测试培训总结-axwin frame window:thumbprocess.exe 解决方法,https://blog.51cto.com/xqtesting/811176, 1712
2012-03-19,关于测试行业的零星思考,https://blog.51cto.com/xqtesting/810775, 1742
2012-03-19,mysql的show status详解,https://blog.51cto.com/xqtesting/810772, 1309
2012-03-19,【LoadRunner技术讲座4】利用sitescope监测监控mysql,https://blog.51cto.com/xqtesting/810767, 1467
2012-03-17,memcached 常见问题 翻译,https://blog.51cto.com/xqtesting/808788, 1425
2012-03-17,有关C语言程序内存问题的5条规则,https://blog.51cto.com/xqtesting/808787, 1368
2012-03-17,MyEclipse6.5下struts2+spring2+hibernate3 整合,https://blog.51cto.com/xqtesting/808786, 1520
2012-03-17,jsp开发环境的搭建,https://blog.51cto.com/xqtesting/808785, 1167
2012-03-17,j2ee学习方法摘要,https://blog.51cto.com/xqtesting/808784, 1217
2012-03-17,c++最基础的20条规则,https://blog.51cto.com/xqtesting/808783, 1222
2012-03-17,一句话理解同步异步,https://blog.51cto.com/xqtesting/808781, 1559
2012-03-17,如何结合使用 Subversion 和 Eclipse,https://blog.51cto.com/xqtesting/808780, 1360
2012-03-17,Eclipse插件开发之FindBugs插件,https://blog.51cto.com/xqtesting/808770, 1365
2012-03-17,"Eclipse europa 更新时 Error retrieving ""feature.xml"". [error in opening zip file]的解决",https://blog.51cto.com/xqtesting/808768, 1389
2012-03-17,如何修改MyEclipse的默认工作路径Workplace,https://blog.51cto.com/xqtesting/808767, 1451
2012-03-17,ShowSlow+Yslow页面前端性能测试环境搭建,https://blog.51cto.com/xqtesting/808765, 2967
2012-03-17,LoadRunner levels of integration with web pages,https://blog.51cto.com/xqtesting/808764, 1274
2012-03-17,【LoadRunner技术讲座12】使用LoadRunner监测MySQL数据库的性能-方法二,https://blog.51cto.com/xqtesting/808761, 1414
2012-03-17,【LoadRunner技术讲座11】使用LoadRunner监测MySQL数据库的性能-方法一,https://blog.51cto.com/xqtesting/808760, 1564
2012-03-17,LR对Tuxedo/Weblogic/websphere/Apache/MQ的性能监控,https://blog.51cto.com/xqtesting/808755, 1627
2012-03-17,负载均衡技术应用介绍,https://blog.51cto.com/xqtesting/808744, 1225
2012-03-17,loadrunner中关于Failed to connect to server错误,https://blog.51cto.com/xqtesting/808737, 3557
2012-03-17,性能测试培训总结-关联后如何使用该值？lr_save_string帮你,https://blog.51cto.com/xqtesting/808734, 1766
2012-03-17,性能测试培训笔记-安装loadrunner出现vc2005_sp1_with_atl_fix_redist,https://blog.51cto.com/xqtesting/808732, 3046
2012-03-17,【LoadRunner技术讲座8】LoadRunner函数中的几个陷阱,https://blog.51cto.com/xqtesting/808729, 1535
2012-03-17,开源性能测试工具Curl-Loader,https://blog.51cto.com/xqtesting/808727, 1336
2012-03-17,性能测试计算公式 供参考,https://blog.51cto.com/xqtesting/808724, 1290
2012-03-17,【LoadRunner技术讲座7】使用windows socket协议,https://blog.51cto.com/xqtesting/808723, 1404
2012-03-17,防火墙性能测试浅析,https://blog.51cto.com/xqtesting/808718, 1358
2012-03-17,性能测试实战总结,https://blog.51cto.com/xqtesting/808717, 1507
2012-03-17,各角色眼中的性能测试,https://blog.51cto.com/xqtesting/808715, 1430
2012-03-17,PHP程序调用java类的两种方法,https://blog.51cto.com/xqtesting/808569, 1187
2012-03-17,软件自动化测试框架,https://blog.51cto.com/xqtesting/808563, 1759
2012-03-17,韩寒的经典格言有哪些？,https://blog.51cto.com/xqtesting/808562, 1292
2012-03-17,应该知道的自动化测试陷阱2,https://blog.51cto.com/xqtesting/808561, 1333
2012-03-17,应该知道的自动化测试陷阱1,https://blog.51cto.com/xqtesting/808560, 1283
2012-03-17,方便的实体机与虚拟机之间传送文件的方法,https://blog.51cto.com/xqtesting/808558, 1549
2012-03-17,ISTQB，QAI，软件评测师软件测试认证特点对比,https://blog.51cto.com/xqtesting/808556, 1622
2012-03-17,浅谈cs与bs的结构测试,https://blog.51cto.com/xqtesting/808553, 2208
2012-03-17,也谈测试的核心技术,https://blog.51cto.com/xqtesting/808552, 1425
2012-03-17,大家来找茬：谁降低了游戏研发的品质,https://blog.51cto.com/xqtesting/808551, 1283
2012-03-17,我谈Web程序难测试,https://blog.51cto.com/xqtesting/808549, 1259
2012-03-17,内存管理知识,https://blog.51cto.com/xqtesting/808548, 1526
2012-03-17,Xenu介绍,https://blog.51cto.com/xqtesting/808547, 1628
2012-03-17,在敏捷测试中如何设计用例,https://blog.51cto.com/xqtesting/808546, 1327
2012-03-17,翻页功能测用例设计,https://blog.51cto.com/xqtesting/808545, 1304
2012-03-17,软件测试计划编写注意事项,https://blog.51cto.com/xqtesting/808544, 1469
2012-03-17,一名合格的测试员应具备的素质,https://blog.51cto.com/xqtesting/808542, 1361
2012-03-17,IT 架构和应用程序的端到端测试,https://blog.51cto.com/xqtesting/808541, 1275
2012-03-17,设计功能和界面测试用例,https://blog.51cto.com/xqtesting/808540, 1509
2012-03-17,用户界面测试注意点,https://blog.51cto.com/xqtesting/808539, 1508
2012-03-17,搜索引擎测试指南,https://blog.51cto.com/xqtesting/808538, 1537
2012-03-17,Python辅助安全测试常用代码示例,https://blog.51cto.com/xqtesting/808533, 1654
2012-03-17,python链接mysql常见问题汇总,https://blog.51cto.com/xqtesting/808532, 1545
2012-03-17,python开发环境搭建,https://blog.51cto.com/xqtesting/808523, 1729
2012-03-17,Selenium 对表格的验证,https://blog.51cto.com/xqtesting/808522, 2092
2012-03-17,selenium webdirver之ruby-关于grid的一些说明,https://blog.51cto.com/xqtesting/808519, 1353
2012-03-17,selenium webdirver之ruby-grid使用步骤,https://blog.51cto.com/xqtesting/808518, 1556
2012-03-17,献给所有八零年代出生的笨小孩,https://blog.51cto.com/xqtesting/808515, 1396
2012-03-17,关于测试行业的零星思考,https://blog.51cto.com/xqtesting/808513, 1317
2012-03-17,团购网站商业浅析,https://blog.51cto.com/xqtesting/808510, 1190
2012-03-17,趣文：如何成为Google软件工程师？（二）,https://blog.51cto.com/xqtesting/808507, 1228
2012-03-17,趣文：如何成为Google软件工程师？（一）,https://blog.51cto.com/xqtesting/808506, 1261
2012-03-17,你应该得到的福利,https://blog.51cto.com/xqtesting/808503, 1306
2012-03-17,测试浮躁论,https://blog.51cto.com/xqtesting/808500, 1332
2012-03-17,软件测试工程师的职业生涯规划,https://blog.51cto.com/xqtesting/808499, 1624
2012-03-17,测试培训引发的感想,https://blog.51cto.com/xqtesting/808497, 1571
2012-03-17,selenium webdirver之ruby-开发ide乱码解决方案,https://blog.51cto.com/xqtesting/808489, 1529
2012-03-17,selenium webdirver之ruby-开发ide安装,https://blog.51cto.com/xqtesting/808488, 1516
2012-03-17,selenium webdirver之ruby-安装与配置环境,https://blog.51cto.com/xqtesting/808485, 2094
2012-03-17,nginx的安装与配置小结,https://blog.51cto.com/xqtesting/808481, 1454
2012-03-17,LAMP优化策略,https://blog.51cto.com/xqtesting/808478, 1433
2012-03-17,Centos5 系统配置DNS服务器配置详解,https://blog.51cto.com/xqtesting/808471, 1304
2012-03-17,新浪xweibo代码架构分析(二次开发),https://blog.51cto.com/xqtesting/808470, 1354
2012-03-17,mysql建表-主键-索引-外键,https://blog.51cto.com/xqtesting/808468, 1698
2012-03-17,VertrigoServ 2.21配置phpmyadmin,https://blog.51cto.com/xqtesting/808464, 1487
2012-03-17,如何提高Linux系统应对短连接的负载能力,https://blog.51cto.com/xqtesting/808460, 1872
2012-03-17,新手用Linux做代理服务器 三招搞定,https://blog.51cto.com/xqtesting/808457, 1291
2012-03-17,Linux内核源代码分析-第四章 系统初始化-3,https://blog.51cto.com/xqtesting/808452, 1233
2012-03-17,Linux内核源代码分析-第四章 系统初始化-2,https://blog.51cto.com/xqtesting/808448, 1342
2012-03-17,Linux内核源代码分析-第四章 系统初始化-1,https://blog.51cto.com/xqtesting/808446, 1314
2012-03-17,Linux内核源代码分析-第三章 内核体系结构概述-3,https://blog.51cto.com/xqtesting/808445, 1353
2012-03-17,Linux内核源代码分析-第三章 内核体系结构概述-2,https://blog.51cto.com/xqtesting/808444, 1267
2012-03-17,Linux内核源代码分析-第三章 内核体系结构概述-1,https://blog.51cto.com/xqtesting/808443, 1312
2012-03-17,Linux内核源代码分析-第二章 代码初识-5,https://blog.51cto.com/xqtesting/808435, 1463
2012-03-17,Linux内核源代码分析-第二章 代码初识-4,https://blog.51cto.com/xqtesting/808434, 1241
2012-03-17,Linux内核源代码分析-第二章 代码初识-3,https://blog.51cto.com/xqtesting/808432, 1273
2012-03-17,Linux内核源代码分析-第二章 代码初识-2,https://blog.51cto.com/xqtesting/808431, 1654
2012-03-17,Linux内核源代码分析-第二章 代码初识-1,https://blog.51cto.com/xqtesting/808430, 1386
2012-03-17,Linux内核源代码分析-第一章 linux介绍,https://blog.51cto.com/xqtesting/808428, 1299
2012-03-17,Linux内核源代码分析-目录,https://blog.51cto.com/xqtesting/808427, 1414
2012-03-17,解决Linux中文乱码,https://blog.51cto.com/xqtesting/808425, 1592
2012-03-17,linux之nohup命令,https://blog.51cto.com/xqtesting/808423, 1373
2012-03-17,Unix整理笔记――基本shell脚本编程――里程碑M14,https://blog.51cto.com/xqtesting/808422, 1351
2012-03-17,Unix整理笔记――安全性――里程碑M13,https://blog.51cto.com/xqtesting/808421, 1278
2012-03-17,Unix整理笔记――在指定时间运行程序――里程碑M12,https://blog.51cto.com/xqtesting/808420, 1369
2012-03-17,Unix整理笔记――作业控制和进程管理――里程碑M11,https://blog.51cto.com/xqtesting/808419, 1384
2012-03-17,Unix整理笔记――高级命令sed和awk――里程碑M10,https://blog.51cto.com/xqtesting/808418, 1453
2012-03-17,Unix整理笔记――高级工具――里程碑M9,https://blog.51cto.com/xqtesting/808417, 1442
2012-03-17,Unix整理笔记-vi简介-里程碑M8,https://blog.51cto.com/xqtesting/808415, 1283
2012-03-17,Unix整理笔记-vi简介-里程碑M8,https://blog.51cto.com/xqtesting/808414, 1229
2012-03-17,Unix整理笔记-超级无敌常用命令杂谈2-里程碑M7,https://blog.51cto.com/xqtesting/808412, 1269
2012-03-17,Unix整理笔记-超级无敌常用命令杂谈1-里程碑M6,https://blog.51cto.com/xqtesting/808411, 1327
2012-03-17,Unix整理笔记-shell介绍1-里程碑M5,https://blog.51cto.com/xqtesting/808407, 1357
2012-03-17,Unix整理笔记――文件系统――里程碑M4,https://blog.51cto.com/xqtesting/808406, 1358
2012-03-17,Unix整理笔记――用户和组――里程碑M3,https://blog.51cto.com/xqtesting/808405, 1272
2012-03-17,Unix整理笔记――起步――里程碑M2,https://blog.51cto.com/xqtesting/808403, 1330
2012-03-17,Unix整理笔记――Unix基础――里程碑M1,https://blog.51cto.com/xqtesting/808401, 1330
2012-03-17,Apache源码分析,https://blog.51cto.com/xqtesting/808400, 1245
2012-03-17,LAMP环境搭建,https://blog.51cto.com/xqtesting/808399, 1495
2012-03-17,PHP入门指导：如何学习PHP？,https://blog.51cto.com/xqtesting/808398, 1256
2012-03-17,linux下的apache、mysql自启动,https://blog.51cto.com/xqtesting/808395, 1294
2012-03-16,Eclipse插件大全 挑选最牛的TOP30,https://blog.51cto.com/xqtesting/808054, 1142
2012-03-16,让loadrunner走下神坛(全）,https://blog.51cto.com/xqtesting/807665, 1974
2012-03-16,性能测试技术提高的门槛,https://blog.51cto.com/xqtesting/807624, 1477
2012-03-16,性能测试环境方案,https://blog.51cto.com/xqtesting/807622, 1631
2012-03-16,软件测试原则,https://blog.51cto.com/xqtesting/807619, 1769
2012-03-16,用例设计大全（整理）,https://blog.51cto.com/xqtesting/807618, 2386
2012-03-16,"你真的了解分层架构吗？――写给被PetShop""毒害""的朋友",https://blog.51cto.com/xqtesting/807616, 1333
2012-03-16,征服Perl――哈希――里程碑M7,https://blog.51cto.com/xqtesting/807614, 1316
2012-03-16,征服Perl――输入输出相关知识――里程碑M6,https://blog.51cto.com/xqtesting/807613, 1289
2012-03-16,征服Perl――子程序等相关知识――里程碑M5,https://blog.51cto.com/xqtesting/807612, 1311
2012-03-16,征服Perl――基础知识――里程碑M4,https://blog.51cto.com/xqtesting/807611, 1350
2012-03-16,征服Perl――基础知识――里程碑M3,https://blog.51cto.com/xqtesting/807609, 1384
2012-03-16,征服Perl――Linux下安装Perl――里程碑M2,https://blog.51cto.com/xqtesting/807606, 1334
2012-03-16,征服Perl――初识Perl――里程碑M1,https://blog.51cto.com/xqtesting/807601, 1390
2012-03-15,自动化测试体系整体解决方案探讨,https://blog.51cto.com/xqtesting/807124, 1283
2012-03-15,关于自动化测试的思考,https://blog.51cto.com/xqtesting/807123, 1572
2012-03-15,微博feed系统推拉模式和时间分区拉模式架构探讨,https://blog.51cto.com/xqtesting/807101, 1397
2012-03-15,PHP开发规范之性能优化分享,https://blog.51cto.com/xqtesting/807095, 1242
2012-03-15,PHP开发规范分享,https://blog.51cto.com/xqtesting/807094, 1786
2012-03-15,解决ExcuteFile执行命令时出现“无效字符”的问题,https://blog.51cto.com/xqtesting/807086, 1435
2012-03-15,在 QTP 中遭遇 General run error,https://blog.51cto.com/xqtesting/807084, 1947
2012-03-15,QTP11补丁下载 C 完美支持FIREFOX 9~10,https://blog.51cto.com/xqtesting/807078, 1662
2012-03-15,scrum之旅读书笔记,https://blog.51cto.com/xqtesting/807072, 1313
2012-03-15,初识OPPM一页纸项目管理,https://blog.51cto.com/xqtesting/807070, 1905
2012-03-15,如何从测试员转型为管理人员,https://blog.51cto.com/xqtesting/807067, 1636
